title,artist,year,genre,composer,file_path,Artista encontrado,Titulo encontrado,Numero de coincidencias,Hay coincidencia preferida,No hay coincidencia preferida,Coincidencia perfecta
Nido gaucho,Miguel Caló / Roberto Rufino,1966-09-20,tango,Musica: Carlos Di Sarli - Letra: Héctor Marcó,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1966_Caló - Roberto Rufino_Nido gaucho.flac",False,False,0,False,False,False
Para siempre,Miguel Caló / Roberto Rufino,1966-10-27,tango,Musica: Armando Pontier - Letra: Federico Silva,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1966_Caló - Roberto Rufino_Para siempre.mp3",False,False,0,False,False,False
Racconto,Miguel Caló / Roberto Rufino,1966-11-17,tango,Musica: Carlos García - Letra: Margarita Durán,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1966_Caló - Roberto Rufino_Racconto.mp3",False,False,0,False,False,False
Verdemar,Miguel Caló / Roberto Rufino,1966-09-27,tango,Musica: Carlos Di Sarli - Letra: José María Contursi,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1966_Caló - Roberto Rufino_Verdemar.mp3",False,False,0,False,False,False
Y te necesito tanto,MIguel Caló,1966,tango,Musica: Aquiles Roggero - Letra: Reinaldo Yiso,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1966_Caló - Roberto Rufino_Y te necesito tanto.mp3",False,False,0,False,False,False
Yuyo verde,Miguel Caló / Roberto Rufino,1966-09-20,tango,Musica: Domingo Federico - Letra: Homero Expósito,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1966_Caló - Roberto Rufino_Yuyo verde.flac",False,False,0,False,False,False
Adiós pampa mía,Miguel Caló / Alberto Marino,1967-05-20,tango,Musica: Francisco Canaro y Mariano Mores - Letra: Ivo Pelay,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Alberto Marino_Adiós pampa mía.flac",False,False,0,False,False,False
Adiós,Miguel Caló / Alberto Marino,1967-06-05,tango,Musica: Mariano Mores - Letra: Alberto Laureano Martínez,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Alberto Marino_Adiós.flac",False,False,0,False,False,False
Cafetín de Buenos Aires,Miguel Caló / Alberto Marino,1967-05-15,tango,Musica: Mariano Mores - Letra: Enrique Santos Discépolo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Alberto Marino_Cafetín de Buenos Aires.flac",False,False,0,False,False,False
Cilicio,Miguel Caló / Alberto Marino,1967-05-29,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Alberto Marino_Cilicio.flac",False,False,0,False,False,False
Cuando caigan las hojas,Miguel Caló / Alberto Marino,1967-05-20,tango,Musica: Emilio Balcarce - Letra: Italo Curio,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Alberto Marino_Cuando caigan las hojas.flac",False,False,0,False,False,False
He vuelto muchachos,Miguel Caló / Alberto Marino,1967-06-05,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Alberto Marino_He vuelto muchachos.flac",False,False,0,False,False,False
Mi tango triste,Miguel Caló / Alberto Marino,1967-05-29,tango,Musica: Aníbal Troilo - Letra: José María Contursi,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Alberto Marino_Mi tango triste.flac",False,False,0,False,False,False
Tu piel de jazmín,Miguel Caló / Alberto Marino,1967-05-15,tango,Musica: Mariano Mores - Letra: José María Contursi,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Alberto Marino_Tu piel de jazmin.flac",False,False,0,False,False,False
Aquel viejo tango,Miguel Caló / Raúl Ledesma,1967-09-12,tango,Musica: Antonio Arcieri y Ángel Danesi - Letra: Roberto Giménez,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Instr_Aquel viejo tango.mp3",False,False,0,False,False,False
"Asi era ella, muchachos",MIguel Caló,1967,tango,Musica: Ángel Di Rosa - Letra: José E. Cabodevilla,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Instr_Asi era ella, muchachos.mp3",False,False,0,False,False,False
El chupete,Miguel Caló,1967-06-26,tango,Musica: Ricardo Gaudenzio - Letra: Antonio Polito,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Instr_El chupete.flac",False,False,0,False,False,False
Entre dos,Miguel Caló,1967-06-12,tango,Musica: Orlando Trípodi y Luis Stazo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Instr_Entre dos.flac",False,False,0,False,False,False
Porteñisimo_stereo,MIguel Caló,12-06-1967,tango,Miguel Caló & Aquiles Roggero,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Instr_Porteñisimo_stereo.flac",False,False,0,False,False,False
Snobismo,Miguel Caló,1967-06-26,tango,Musica: Juan Carlos Cobián,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Instr_Snobismo.flac",False,False,0,False,False,False
Sabor a Buenos Aires,Miguel Caló / Raúl Ledesma,1967-09-12,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Raul Ledesma_Sabor a Buenos Aires.mp3",False,False,0,False,False,False
Garras,Miguel Caló / Raúl Ledesma,1967-09-12,tango,Musica: Aníbal Troilo - Letra: José María Contursi,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1967_Caló - Raúl Ledesma_Garras.flac",False,False,0,False,False,False
A Villoldo,Miguel Caló,1969-05-15,tango,Musica: Armando Lacava,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1969_Caló - Instr_A Villoldo.flac",False,False,0,False,False,False
Aquel lugar querido,Miguel Caló,1969-03-26,tango,Musica: Miguel Caló y Aquiles Roggero,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1969_Caló - Instr_Aquel lugar querido.flac",False,False,0,False,False,False
Canción desesperada,Miguel Caló,1969-05-27,tango,Musica: Enrique Santos Discépolo - Letra: Enrique Santos Discépolo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1969_Caló - Instr_Cancion Desesperada.mp3",False,False,0,False,False,False
El amanecer,Miguel Caló,1969-03-26,tango,Musica: Roberto Firpo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1969_Caló - Instr_El amanecer.flac",False,False,0,False,False,False
En fa menor,Miguel Caló,1969-05-15,tango,Musica: Roberto Caló y Osvaldo Tarantino,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1969_Caló - Instr_En Fa menor.flac",False,False,0,False,False,False
Notas para el cielo,Miguel Caló,1969-03-28,tango,Musica: Orlando Trípodi,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1969_Caló - Instr_Notas para el cielo.mp3",False,False,0,False,False,False
Rondando tu esquina,Miguel Caló,1969-05-27,tango,Musica: Charlo - Letra: Enrique Cadícamo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1969_Caló - Instr_Rondando tu esquina.mp3",False,False,0,False,False,False
Tierra querida,Miguel Caló,1969-03-28,tango,Musica: Julio De Caro - Letra: Luis Diaz,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1969_Caló - Instr_Tierra querida.flac",False,False,0,False,False,False
Así se baila hoy,Miguel Caló / Alberto Podestá,1972,tango,Musica: Marcos Vera - Letra: Ernesto Cardenal,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Alberto Podesta_Asi se baila hoy.mp3",False,False,0,False,False,False
Cobrate y dame el vuelto,Miguel Caló / Alberto Podestá,1972,tango milonga,Musica: Miguel Caló - Letra: Enrique Dizeo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Alberto Podesta_Cobrate y dame el vuelto.mp3",False,False,0,False,False,False
Corazon yo creo en vos,Miguel Caló / Alberto Podestá,1972,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Alberto Podesta_Corazon yo creo en vos.mp3",False,False,0,False,False,False
La luz de la pension,Miguel Caló / Alberto Podestá,1972,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Alberto Podesta_La luz de la pension.mp3",False,False,0,False,False,False
Mientras vuelva el amor,Miguel Caló / Alberto Podestá,1972,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Alberto podesta_Mientras vuelva el amor.mp3",False,False,0,False,False,False
Señor que no me miras,MIguel Caló,1972,tango,Musica: Orlando Trípodi - Letra: Mario Benedetti,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Alberto Podesta_Señor que no me miras.mp3",False,False,0,False,False,False
Sobre un mar de azoteas,Miguel Caló / Alberto Podestá,1972,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Alberto Podesta_Sobre un mar de azoteas.mp3",False,False,0,False,False,False
Un alma buena,Miguel Caló / Alberto Podestá,1972,tango,Musica: Aquiles Aguilar - Letra: José María Contursi,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Alberto Podesta_Un alma buena.mp3",False,False,0,False,False,False
Unamos nuestras vidas,Miguel Caló / Alberto Podestá,1972,tango vals,Musica: Juan Caló - Letra: Alberto Cosentino,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Alberto Podesta_Unamos nuestras vidas.mp3",False,False,0,False,False,False
A mi me gusta y a usted,MIguel Caló,1972,tango,Musica: Miguel Caló,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Instr_A mi me gusta y a usted.mp3",False,False,0,False,False,False
Con personalidad,Miguel Caló,1972,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Instr_Con personalidad.mp3",False,False,0,False,False,False
De levita y con bastón,Miguel Caló,1972,tango,Musica: Miguel Nijensohn y Miguel Caló,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Instr_De levita y con baston.mp3",False,False,0,False,False,False
Lo pensé así,Miguel Caló,1972,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Instr_Lo pense asi.mp3",False,False,0,False,False,False
Nadine,Miguel Caló,1972,tango,Musica: Orlando Trípodi y Miguel Caló,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Instr_Nadine.mp3",False,False,0,False,False,False
Porteñisima,Miguel Caló,1972,tango milonga,Musica: Miguel Caló y Aquiles Roggero,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Instr_Porteñisima.mp3",False,False,0,False,False,False
Soy melodioso (Para Osmar Maderna),Miguel Caló,1972,tango,Musica: Orlando Trípodi y Miguel Caló,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Instr_Soy melodioso.mp3",False,False,0,False,False,False
Mis flores negras,Miguel Caló / Raul Iriarte y Roberto Arrieta,1972,tango vals,Musica: Julio Flórez y Félix Scolati Almeyda - Letra: Julio Flórez,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Raul Iriarte y Roberto Arrieta_Mis flores negras.mp3",False,False,0,False,False,False
Todos vuelven,Miguel Caló / Raul Iriarte y Roberto Arrieta,1972,tango vals,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Raul Iriarte y Roberto Arrieta_Todos vuelven.mp3",False,False,0,False,False,False
La mentirosa,Miguel Caló / Raul Iriarte,1972,tango,Musica: Anselmo Aieta - Letra: Francisco García Jiménez,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Raul Iriarte_La mentirosa.mp3",False,False,0,False,False,False
Nubes de humo (Fume compadre),Miguel Caló / Raul Iriarte,1972,tango,Musica: Manuel Jovés - Letra: Manuel Romero,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Raul Iriarte_Nubes de humo.mp3",False,False,0,False,False,False
Un lugar para los dos,Miguel Caló / Raul Iriarte,1972,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Raul Iriarte_Un lugar para los dos.mp3",False,False,0,False,False,False
Que te lo diga dios,MIguel Caló,1972,tango,Musica: Miguel Caló - Letra: Roberto Arrieta,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Roberto Arrieta_Que te lo diga dios.mp3",False,False,0,False,False,False
Tres esperanzas,Miguel Caló / Roberto Arrieta,1972,tango,Musica: Enrique Santos Discépolo - Letra: Enrique Santos Discépolo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Roberto Arrieta_Tres esperanzas.mp3",False,False,0,False,False,False
Yo también soñé,Miguel Caló / Roberto Arrieta,1972,tango,Musica: Francisco Canaro - Letra: Luis César Amadori,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1972_Caló - Roberto Arrieta_Yo tambien soñe.mp3",False,False,0,False,False,False
Alma de bohemio,Alberto de Paulo,1986,tango,Roberto Firpo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1986_Alberto de Paulo - Alberto Podestá_Alma de bohemio.mp3",False,False,0,False,False,False
Quiero verte una vez más,MIguel Caló,1987,tango,musica: Mario Canaro - letra: José María Contursi,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\1987_Caló - Alberto Podesta_Quiero verte una vez más.m4a",False,False,0,False,False,False
Percal,Miguel Caló / Alberto Podestá,1995,tango,,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\CD1\12. Miguel Calo - Alberto Podesta - Percal.mp3",False,False,0,False,False,False
Saludos,Miguel Caló,1944-08-23,tango,Musica: Domingo Federico y Francisco Federico,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\CD2\12. Miguel Calo - Instrumental - Saludos.mp3",False,False,0,False,False,False
Lejos de Buenos Aires,Miguel Caló / Raúl Berón,1942-07-29,tango,Musica: Alberto Suárez Villanueva - Letra: Oscar Rubens,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\01.Oscar Rubens & Alberto Suarez Villanueva - Lejos de Buenos Aires (1963).flac",False,False,0,False,False,False
Mañana iré temprano,MIguel Caló,1963,tango,Enrique Mario Francini & Carlos Bahr,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\02.Enrique Mario Francini & Carlos Bahr - Mañana iré temprano (1963).flac",False,False,0,False,False,False
Esquinero,MIguel Caló,1963,tango,Pedro Laurenz,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\03.Pedro Laurenz - Esquinero (1963).flac",False,False,0,False,False,False
El vals soñador,MIguel Caló,1963,tango vals,Armando Pontier,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\04.Armando Pontier - El vals soñador (1963).flac",False,False,0,False,False,False
En la calle,Miguel Caló / Raúl Berón,1963-04-16,tango,Musica: ? - Letra: ?,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\05.Domingo Federico & Roddy Koy - En la calle (1963).flac",False,False,0,False,False,False
Elegante Papirusa,MIguel Caló,1963,tango,Tito Roccatagliata,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\06.Tito Roccatagliata - Elegante papirusa (1963).flac",False,False,0,False,False,False
Margó,MIguel Caló,1963,tango,Armando Pontier & Homero Expósito,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\07.Armando Pontier & Homero Expósito - Margó (1963).flac",False,False,0,False,False,False
La maleva,MIguel Caló,1963,tango,Musica: Antonio Buglione - Letra: Mario Pardo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\08.Antonio Buglione - La maleva (1963).flac",False,False,0,False,False,False
Bien criolla y bien porteña,MIguel Caló,1963,tango milonga,Armando Pontier & Homero Expósito,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\09.Armando Pontier & Homero Expósito - Bien criolla y bien porteña (1963).flac",False,False,0,False,False,False
Saludos,MIguel Caló,1963,tango,Musica: Domingo Federico y Francisco Federico,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\10.Domingo Federico - Saludos (1963).flac",False,False,0,False,False,False
Nadine,Miguel Caló,1964-04-07,tango,Musica: Orlando Trípodi y Miguel Caló,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\11.Miguel Caló & Orlando Trípodi - Nadine (1964).flac",False,False,0,False,False,False
El último café,MIguel Caló,1964,tango,Héctor Stamponi & Cátulo Castillo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\12.Héctor Stamponi & Cátulo Castillo - El último café (1964).flac",False,False,0,False,False,False
Tengo,Miguel Caló / Roberto Luque,1963-11-19,tango,Musica: Roberto Pérez Prechi - Letra: Eugenio Majul,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\13.Roberto Pérez Prechi & Eugenio Majul - Tengo (1964).flac",False,False,0,False,False,False
Te pregunto,MIguel Caló,1964,tango,Miguel Caló & Ángel Gatti,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\14.Miguel Caló & Ángel Gatti - Te pregunto (1964).flac",False,False,0,False,False,False
La cumparsita,MIguel Caló,1966,tango,"Aut: Enrique Pedro Maroni, Pascual Contursi, Com: Gerardo Matos Rodríguez","D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\15.Gerardo Mátos Rodríguez - La cumparsita (1966).flac",False,False,0,False,False,False
La abandoné y no sabía,MIguel Caló,1966,tango,José Canet,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\16.José Canet - La abandoné y no sabía (1966).flac",False,False,0,False,False,False
Y te necesito tanto,MIguel Caló,1966,tango,Aquiles Roggero & Reinaldo Yiso,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\17.Aquiles Roggero & Reinaldo Yiso - Y te necesito tanto (1966).flac",False,False,0,False,False,False
Qué falta que me hacés,MIguel Caló,1966,tango,Miguel Caló. Armando Pontier & Federico Silva,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\18.Miguel Caló. Armando Pontier & Federico Silva - Qué falta que me hacés (1966).flac",False,False,0,False,False,False
Para siempre,Miguel Caló / Roberto Rufino,1966-10-27,tango,Musica: Armando Pontier - Letra: Federico Silva,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\19.Armando Pontier & Federico Silva - Para siempre (1966).flac",False,False,0,False,False,False
Nada,MIguel Caló,1966,tango,José Damés & Horacio Sanguinetti,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló - Y su orquesta de la estrellas (1963-1966) - Toma Radial\20.José Damés & Horacio Sanguinetti - Nada (1966).flac",False,False,0,False,False,False
El chupete,Miguel Caló,1967-06-26,tango,Musica: Ricardo Gaudenzio - Letra: Antonio Polito,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló y Alberto Marino - Patio de Tango-TTT10\1967_Caló - Instr_El chupete.flac",False,False,0,False,False,False
Entre dos,Miguel Caló,1967-06-12,tango,Musica: Orlando Trípodi y Luis Stazo,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló y Alberto Marino - Patio de Tango-TTT10\1967_Caló - Instr_Entre dos.flac",False,False,0,False,False,False
Porteñísimo,Miguel Caló,1967-06-12,tango,Musica: Miguel Caló y Aquiles Roggero,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló y Alberto Marino - Patio de Tango-TTT10\1967_Caló - Instr_Porteñísimo.flac",False,False,0,False,False,False
Snobismo,Miguel Caló,1967-06-26,tango,Musica: Juan Carlos Cobián,"D:/Dropbox/TDJ/MUSICA/Angel/Caló, Miguel\Miguel Caló y Alberto Marino - Patio de Tango-TTT10\1967_Caló - Instr_Snobismo.flac",False,False,0,False,False,False
